::1 - Fri May 10 2019 17:38:11 GMT+0530 (IST) - GET /javascripts/respond.min.js HTTP/1.1 304 - - 1 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:38:11 GMT+0530 (IST) - GET /javascripts/respond.matchmedia.addListener.min.js HTTP/1.1 304 - - 1 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:38:34 GMT+0530 (IST) - GET / HTTP/1.1 200 685 - 31 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:38:34 GMT+0530 (IST) - GET /stylesheets/style.css HTTP/1.1 304 - - 6 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:38:34 GMT+0530 (IST) - GET /javascripts/html5shiv.min.js HTTP/1.1 304 - - 5 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:38:34 GMT+0530 (IST) - GET /javascripts/html5shiv-printshiv.min.js HTTP/1.1 304 - - 3 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:38:34 GMT+0530 (IST) - GET /javascripts/respond.min.js HTTP/1.1 304 - - 2 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:38:34 GMT+0530 (IST) - GET /javascripts/respond.matchmedia.addListener.min.js HTTP/1.1 304 - - 2 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:39:44 GMT+0530 (IST) - GET / HTTP/1.1 500 - - 15 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:40:25 GMT+0530 (IST) - GET / HTTP/1.1 500 - - 16 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:41:33 GMT+0530 (IST) - GET / HTTP/1.1 200 682 - 31 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:41:33 GMT+0530 (IST) - GET /stylesheets/style.css HTTP/1.1 304 - - 6 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:41:33 GMT+0530 (IST) - GET /javascripts/html5shiv.min.js HTTP/1.1 304 - - 5 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:41:33 GMT+0530 (IST) - GET /javascripts/html5shiv-printshiv.min.js HTTP/1.1 304 - - 2 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:41:33 GMT+0530 (IST) - GET /javascripts/respond.min.js HTTP/1.1 304 - - 2 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:41:33 GMT+0530 (IST) - GET /javascripts/respond.matchmedia.addListener.min.js HTTP/1.1 304 - - 1 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:42:04 GMT+0530 (IST) - GET / HTTP/1.1 304 - - 8 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:42:04 GMT+0530 (IST) - GET /stylesheets/style.css HTTP/1.1 304 - - 5 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:42:04 GMT+0530 (IST) - GET /javascripts/html5shiv.min.js HTTP/1.1 304 - - 7 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:42:04 GMT+0530 (IST) - GET /javascripts/html5shiv-printshiv.min.js HTTP/1.1 304 - - 6 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:42:04 GMT+0530 (IST) - GET /javascripts/respond.min.js HTTP/1.1 304 - - 4 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:42:04 GMT+0530 (IST) - GET /javascripts/respond.matchmedia.addListener.min.js HTTP/1.1 304 - - 4 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:42:16 GMT+0530 (IST) - GET / HTTP/1.1 500 - - 13 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:43:50 GMT+0530 (IST) - GET / HTTP/1.1 200 682 - 30 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:43:50 GMT+0530 (IST) - GET /stylesheets/style.css HTTP/1.1 304 - - 6 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:43:50 GMT+0530 (IST) - GET /javascripts/html5shiv.min.js HTTP/1.1 304 - - 5 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:43:50 GMT+0530 (IST) - GET /javascripts/html5shiv-printshiv.min.js HTTP/1.1 304 - - 2 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:43:50 GMT+0530 (IST) - GET /javascripts/respond.min.js HTTP/1.1 304 - - 2 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:43:50 GMT+0530 (IST) - GET /javascripts/respond.matchmedia.addListener.min.js HTTP/1.1 304 - - 3 http://localhost:3000/ Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:44:15 GMT+0530 (IST) - GET / HTTP/1.1 500 - - 14 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:44:32 GMT+0530 (IST) - GET / HTTP/1.1 500 - - 16 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:46:45 GMT+0530 (IST) - GET / HTTP/1.1 500 - - 15 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
::1 - Fri May 10 2019 17:46:54 GMT+0530 (IST) - GET / HTTP/1.1 500 - - 14 - Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
